settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
25749563492						Refund	404-1280493-9960328	404-1280493-9960328	amzn1:crow:uU/yTafjRcKT7/gHg6gL5A		Amazon.in	ItemFees	Commission	93.50	AFN	16.07.2026	16.07.2026 20:33:21 UTC	65079678799282		1783155166702082265	KN-T30E-VVY5		
25749563492						Refund	404-1280493-9960328	404-1280493-9960328	amzn1:crow:uU/yTafjRcKT7/gHg6gL5A		Amazon.in	ItemFees	Commission IGST	16.83	AFN	16.07.2026	16.07.2026 20:33:21 UTC	65079678799282		1783155166702082265	KN-T30E-VVY5		
25749563492						Refund	404-1280493-9960328	404-1280493-9960328	amzn1:crow:uU/yTafjRcKT7/gHg6gL5A		Amazon.in	Promotion	Shipping tax discount	6.10	AFN	16.07.2026	16.07.2026 20:33:21 UTC	65079678799282		1783155166702082265	KN-T30E-VVY5		
25749563492						Refund	404-1280493-9960328	404-1280493-9960328	amzn1:crow:uU/yTafjRcKT7/gHg6gL5A		Amazon.in	Promotion	Shipping discount	33.90	AFN	16.07.2026	16.07.2026 20:33:21 UTC	65079678799282		1783155166702082265	KN-T30E-VVY5		
25749563492						Refund	403-1180384-5140339	403-1180384-5140339	amzn1:crow:PIpebZ7xT4WmrHfYfH5dyQ		Amazon.in	ItemPrice	Product Tax	-240.26	AFN	16.07.2026	16.07.2026 23:18:58 UTC	65170221290762		1783506090301948327	KN-T30E-VVY5		
25749563492						Refund	403-1180384-5140339	403-1180384-5140339	amzn1:crow:PIpebZ7xT4WmrHfYfH5dyQ		Amazon.in	ItemPrice	Principal	-1334.74	AFN	16.07.2026	16.07.2026 23:18:58 UTC	65170221290762		1783506090301948327	KN-T30E-VVY5		
25749563492						Refund	403-1180384-5140339	403-1180384-5140339	amzn1:crow:PIpebZ7xT4WmrHfYfH5dyQ		Amazon.in	ItemTCS	TCS-SGST	3.34	AFN	16.07.2026	16.07.2026 23:18:58 UTC	65170221290762		1783506090301948327	KN-T30E-VVY5		
25749563492						Refund	403-1180384-5140339	403-1180384-5140339	amzn1:crow:PIpebZ7xT4WmrHfYfH5dyQ		Amazon.in	ItemTCS	TCS-CGST	3.34	AFN	16.07.2026	16.07.2026 23:18:58 UTC	65170221290762		1783506090301948327	KN-T30E-VVY5		
25749563492						Refund	403-1180384-5140339	403-1180384-5140339	amzn1:crow:PIpebZ7xT4WmrHfYfH5dyQ		Amazon.in	ItemFees	Commission	86.63	AFN	16.07.2026	16.07.2026 23:18:58 UTC	65170221290762		1783506090301948327	KN-T30E-VVY5		
25749563492						Refund	403-1180384-5140339	403-1180384-5140339	amzn1:crow:PIpebZ7xT4WmrHfYfH5dyQ		Amazon.in	ItemFees	Commission IGST	15.59	AFN	16.07.2026	16.07.2026 23:18:58 UTC	65170221290762		1783506090301948327	KN-T30E-VVY5		
25749563492						Refund	403-1180384-5140339	403-1180384-5140339	amzn1:crow:PIpebZ7xT4WmrHfYfH5dyQ		Amazon.in	ItemFees	Refund commission	-130.00	AFN	16.07.2026	16.07.2026 23:18:58 UTC	65170221290762		1783506090301948327	KN-T30E-VVY5		
25749563492						Refund	403-1180384-5140339	403-1180384-5140339	amzn1:crow:PIpebZ7xT4WmrHfYfH5dyQ		Amazon.in	ItemFees	Refund commission IGST	-23.40	AFN	16.07.2026	16.07.2026 23:18:58 UTC	65170221290762		1783506090301948327	KN-T30E-VVY5		
25749563492						Debt Adjustment	20090687073-202607170349					Debt Adjustment	Debt adjustment against COD Transactions and Non-Transactional Fee Accounts	-221.84		17.07.2026	17.07.2026 03:49:22 UTC						

25749563442	05.10.2025 03:38:01 UTC	12.07.2026 03:38:02 UTC	14.07.2026 03:38:02 UTC	-221.84	INR																		
25749563442												other-transaction	FBAInboundTransportationFee	-188.00		09.07.2026	09.07.2026 11:04:23 UTC						
25749563442												other-transaction	CGST	-16.92		09.07.2026	09.07.2026 11:04:23 UTC						
25749563442												other-transaction	SGST	-16.92		09.07.2026	09.07.2026 11:04:23 UTC						

25749563472	05.10.2025 03:38:01 UTC	12.07.2026 03:38:02 UTC	14.07.2026 03:38:02 UTC	3816.55	INR																		
25749563472						Order	404-1741985-0626745	404-1741985-0626745		TG7Dn9B64	Amazon.in	ItemPrice	Principal	3474.56	AFN	11.07.2026	11.07.2026 06:37:03 UTC	65080668174762			E4-1PV8-SSFN	2	
25749563472						Order	404-1741985-0626745	404-1741985-0626745		TG7Dn9B64	Amazon.in	ItemPrice	Product Tax	625.44	AFN	11.07.2026	11.07.2026 06:37:03 UTC	65080668174762			E4-1PV8-SSFN	2	
25749563472						Order	404-1741985-0626745	404-1741985-0626745		TG7Dn9B64	Amazon.in	ItemTCS	TCS-SGST	-8.68	AFN	11.07.2026	11.07.2026 06:37:03 UTC	65080668174762			E4-1PV8-SSFN	2	
25749563472						Order	404-1741985-0626745	404-1741985-0626745		TG7Dn9B64	Amazon.in	ItemTCS	TCS-CGST	-8.68	AFN	11.07.2026	11.07.2026 06:37:03 UTC	65080668174762			E4-1PV8-SSFN	2	
25749563472						Order	404-1741985-0626745	404-1741985-0626745		TG7Dn9B64	Amazon.in	ItemFees	Commission	-225.50	AFN	11.07.2026	11.07.2026 06:37:03 UTC	65080668174762			E4-1PV8-SSFN	2	
25749563472						Order	404-1741985-0626745	404-1741985-0626745		TG7Dn9B64	Amazon.in	ItemFees	Commission IGST	-40.59	AFN	11.07.2026	11.07.2026 06:37:03 UTC	65080668174762			E4-1PV8-SSFN	2	
